 Product, Product Description, GTIN, Color Code, Color Descripton,Size Description, Create Date,Import,Category,Name,Sales price,Cost, Product,Bloomies Size,UPCs Left: ,  158 ,
16288,Pull on Flare Pant,810065435224,1,Black,Small,1/19/2021,"TEXTJOIN( - ,TRUE,A118,E118,F118)",Pant,16288 - Black - S,15.5,6.45,16288,#NAME?,,,
16288,Pull on Flare Pant,810065435231,1,Black,Medium,1/19/2021,"TEXTJOIN( - ,TRUE,A119,E119,F119)",Pant,16288 - Black - M,15.5,6.45,16288,#NAME?,,,
16288,Pull on Flare Pant,810065435248,1,Black,Large,1/19/2021,"TEXTJOIN( - ,TRUE,A120,E120,F120)",Pant,16288 - Black - L,15.5,6.45,16288,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435255,1,Black,X Small,1/19/2021,"TEXTJOIN( - ,TRUE,A121,E121,F121)",Dress,WO-7143 - Black - XS,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435262,1,Black,Small,1/19/2021,"TEXTJOIN( - ,TRUE,A122,E122,F122)",Dress,WO-7143 - Black - S,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435279,1,Black,Medium,1/19/2021,"TEXTJOIN( - ,TRUE,A123,E123,F123)",Dress,WO-7143 - Black - M,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435286,1,Black,Large,1/19/2021,"TEXTJOIN( - ,TRUE,A124,E124,F124)",Dress,WO-7143 - Black - L,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435330,216,Lt Cafe,X Small,1/19/2021,"TEXTJOIN( - ,TRUE,A125,E125,F125)",Dress,WO-7143 - Lt Cafe - XS,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435347,216,Lt Cafe,Small,1/19/2021,"TEXTJOIN( - ,TRUE,A126,E126,F126)",Dress,WO-7143 - Lt Cafe - S,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435354,216,Lt Cafe,Medium,1/19/2021,"TEXTJOIN( - ,TRUE,A127,E127,F127)",Dress,WO-7143 - Lt Cafe - M,26,12.18,WO-7143,#NAME?,,,
WO-7143,Assym Drs w/ Round Neck,810065435361,216,Lt Cafe,Large,1/19/2021,"TEXTJOIN( - ,TRUE,A128,E128,F128)",Dress,WO-7143 - Lt Cafe - L,26,12.18,WO-7143,#NAME?,,,
WO-7144,Cut out slv Maxi,810065435293,1,Black,X Small,1/19/2021,"TEXTJOIN( - ,TRUE,A129,E129,F129)",Dress,WO-7144 - Black - XS,25,14.13,WO-7144,#NAME?,,,
WO-7144,Cut out slv Maxi,810065435309,1,Black,Small,1/19/2021,"TEXTJOIN( - ,TRUE,A130,E130,F130)",Dress,WO-7144 - Black - S,25,14.13,WO-7144,#NAME?,,,
WO-7144,Cut out slv Maxi,810065435316,1,Black,Medium,1/19/2021,"TEXTJOIN( - ,TRUE,A131,E131,F131)",Dress,WO-7144 - Black - M,25,14.13,WO-7144,#NAME?,,,
WO-7144,Cut out slv Maxi,810065435323,1,Black,Large,1/19/2021,"TEXTJOIN( - ,TRUE,A132,E132,F132)",Dress,WO-7144 - Black - L,25,14.13,WO-7144,#NAME?,,,
G414,Cropped Hoodie,810065435378,1,Black,Small,1/26/2021,"TEXTJOIN( - ,TRUE,A133,E133,F133)",Top,G414 - Black - S,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435385,1,Black,Medium,1/26/2021,"TEXTJOIN( - ,TRUE,A134,E134,F134)",Top,G414 - Black - M,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435392,1,Black,Large,1/26/2021,"TEXTJOIN( - ,TRUE,A135,E135,F135)",Top,G414 - Black - L,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435408,1,Black,X Large,1/26/2021,"TEXTJOIN( - ,TRUE,A136,E136,F136)",Top,G414 - Black - X Large,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435415,637,Coral / Multi,Small,1/26/2021,"TEXTJOIN( - ,TRUE,A137,E137,F137)",Top,G414 - Coral / Multi - S,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435422,637,Coral / Multi,Medium,1/26/2021,"TEXTJOIN( - ,TRUE,A138,E138,F138)",Top,G414 - Coral / Multi - M,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435439,637,Coral / Multi,Large,1/26/2021,"TEXTJOIN( - ,TRUE,A139,E139,F139)",Top,G414 - Coral / Multi - L,14.4,7.36,G414,#NAME?,,,
G414,Cropped Hoodie,810065435446,637,Coral / Multi,X Large,1/26/2021,"TEXTJOIN( - ,TRUE,A140,E140,F140)",Top,G414 - Coral / Multi - X Large,14.4,7.36,G414,#NAME?,,,
G415,Jogger Pant,810065435453,1,Black,Small,1/26/2021,"TEXTJOIN( - ,TRUE,A141,E141,F141)",Pant,G415 - Black - S,14.4,7.72,G415,#NAME?,,,
G415,Jogger Pant,810065435460,1,Black,Medium,1/26/2021,"TEXTJOIN( - ,TRUE,A142,E142,F142)",Pant,G415 - Black - M,14.4,7.72,G415,#NAME?,,,
G415,Jogger Pant,810065435477,1,Black,Large,1/26/2021,"TEXTJOIN( - ,TRUE,A143,E143,F143)",Pant,G415 - Black - L,14.4,7.72,G415,#NAME?,,,
G415,Jogger Pant,810065435484,1,Black,X Large,1/26/2021,"TEXTJOIN( - ,TRUE,A144,E144,F144)",Pant,G415 - Black - X Large,14.4,7.72,G415,#NAME?,,,
G416,Flttr Slv Tie Front,810065435491,650,Pink / Multi,Small,1/26/2021,"TEXTJOIN( - ,TRUE,A145,E145,F145)",Pant,G416 - Pink / Multi - S,11.4,5.67,G416,#NAME?,,,
G416,Flttr Slv Tie Front,810065435507,650,Pink / Multi,Medium,1/26/2021,"TEXTJOIN( - ,TRUE,A146,E146,F146)",Pant,G416 - Pink / Multi - M,11.4,5.67,G416,#NAME?,,,
G416,Flttr Slv Tie Front,810065435514,650,Pink / Multi,Large,1/26/2021,"TEXTJOIN( - ,TRUE,A147,E147,F147)",Pant,G416 - Pink / Multi - L,11.4,5.67,G416,#NAME?,,,
G416,Flttr Slv Tie Front,810065435521,650,Pink / Multi,X Large,1/26/2021,"TEXTJOIN( - ,TRUE,A148,E148,F148)",Pant,G416 - Pink / Multi - X Large,11.4,5.67,G416,#NAME?,,,
G417,S/S Fit and Flare Drs,810065435569,650,Pink / Multi,X Large,1/26/2021,"TEXTJOIN( - ,TRUE,A149,E149,F149)",Pant,G417 - Pink / Multi - X Large,15,7.41,G417,#NAME?,,,
G417,S/S Fit and Flare Drs,810065435538,650,Pink / Multi,Small,1/26/2021,"TEXTJOIN( - ,TRUE,A150,E150,F150)",Pant,G417 - Pink / Multi - S,15,7.41,G417,#NAME?,,,
G417,S/S Fit and Flare Drs,810065435545,650,Pink / Multi,Medium,1/26/2021,"TEXTJOIN( - ,TRUE,A151,E151,F151)",Pant,G417 - Pink / Multi - M,15,7.41,G417,#NAME?,,,
G417,S/S Fit and Flare Drs,810065435552,650,Pink / Multi,Large,1/26/2021,"TEXTJOIN( - ,TRUE,A152,E152,F152)",Pant,G417 - Pink / Multi - L,15,7.41,G417,#NAME?,,,
G418,Short w/ Drawstring,810065435576,637,Coral / Multi,Small,1/26/2021,"TEXTJOIN( - ,TRUE,A153,E153,F153)",Pant,G418 - Coral / Multi - S,12.4,10.66,G418,#NAME?,,,
G418,Short w/ Drawstring,810065435583,637,Coral / Multi,Medium,1/26/2021,"TEXTJOIN( - ,TRUE,A154,E154,F154)",Pant,G418 - Coral / Multi - M,12.4,10.66,G418,#NAME?,,,
G418,Short w/ Drawstring,810065435590,637,Coral / Multi,Large,1/26/2021,"TEXTJOIN( - ,TRUE,A155,E155,F155)",Pant,G418 - Coral / Multi - L,12.4,10.66,G418,#NAME?,,,
G418,Short w/ Drawstring,810065435606,637,Coral / Multi,X Large,1/26/2021,"TEXTJOIN( - ,TRUE,A156,E156,F156)",Pant,G418 - Coral / Multi - X Large,12.4,10.66,G418,#NAME?,,,
G419,Cropped Hoodie,810065435613,637,Coral / Multi,Small,2/2/2021,"TEXTJOIN( - ,TRUE,A157,E157,F157)",Top,G419 - Coral / Multi - S,14.4,7.36,G419,#NAME?,,,
G419,Cropped Hoodie,810065435620,637,Coral / Multi,Medium,2/2/2021,"TEXTJOIN( - ,TRUE,A158,E158,F158)",Top,G419 - Coral / Multi - M,14.4,7.36,G419,#NAME?,,,
G419,Cropped Hoodie,810065435637,637,Coral / Multi,Large,2/2/2021,"TEXTJOIN( - ,TRUE,A159,E159,F159)",Top,G419 - Coral / Multi - L,14.4,7.36,G419,#NAME?,,,
G419,Cropped Hoodie,810065435644,637,Coral / Multi,X Large,2/2/2021,"TEXTJOIN( - ,TRUE,A160,E160,F160)",Top,G419 - Coral / Multi - X Large,14.4,7.36,G419,#NAME?,,,
16282,Printed Shoulder Top,810065435668,1,Black,Small,2/12/2021,"TEXTJOIN( - ,TRUE,A161,E161,F161)",Top,16282 - Black - S,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435675,1,Black,Medium,2/12/2021,"TEXTJOIN( - ,TRUE,A162,E162,F162)",Top,16282 - Black - M,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435682,1,Black,Large,2/12/2021,"TEXTJOIN( - ,TRUE,A163,E163,F163)",Top,16282 - Black - L,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435699,20,Grey / Pink,X Small,2/12/2021,"TEXTJOIN( - ,TRUE,A164,E164,F164)",Top,16282 - Grey / Pink - XS,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435705,20,Grey / Pink,Small,2/12/2021,"TEXTJOIN( - ,TRUE,A165,E165,F165)",Top,16282 - Grey / Pink - S,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435712,20,Grey / Pink,Medium,2/12/2021,"TEXTJOIN( - ,TRUE,A166,E166,F166)",Top,16282 - Grey / Pink - M,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435729,20,Grey / Pink,Large,2/12/2021,"TEXTJOIN( - ,TRUE,A167,E167,F167)",Top,16282 - Grey / Pink - L,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435736,999,MULTI,X Small,2/17/2021,"TEXTJOIN( - ,TRUE,A175,E175,F175)",Top,16282 - MULTI - XS,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435743,999,MULTI,Small,2/17/2021,"TEXTJOIN( - ,TRUE,A176,E176,F176)",Top,16282 - MULTI - S,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435750,999,MULTI,Medium,2/17/2021,"TEXTJOIN( - ,TRUE,A177,E177,F177)",Top,16282 - MULTI - M,13.5,6.6,16282,#NAME?,,,
16282,Printed Shoulder Top,810065435767,999,MULTI,Large,2/17/2021,"TEXTJOIN( - ,TRUE,A178,E178,F178)",Top,16282 - MULTI - L,13.5,6.6,16282,#NAME?,,,
16291,Strong Shoulder Top,810065435774,1,BLACK,X Small,2/17/2021,"TEXTJOIN( - ,TRUE,A183,E183,F183)",Top,16291 - BLACK - XS,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435781,1,BLACK,Small,2/17/2021,"TEXTJOIN( - ,TRUE,A184,E184,F184)",Top,16291 - BLACK - S,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435798,1,BLACK,Medium,2/17/2021,"TEXTJOIN( - ,TRUE,A185,E185,F185)",Top,16291 - BLACK - M,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435804,1,BLACK,Large,2/17/2021,"TEXTJOIN( - ,TRUE,A186,E186,F186)",Top,16291 - BLACK - L,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435811,100,WHITE,X Small,2/17/2021,"TEXTJOIN( - ,TRUE,A187,E187,F187)",Top,16291 - WHITE - XS,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435828,100,WHITE,Medium,2/17/2021,"TEXTJOIN( - ,TRUE,A188,E188,F188)",Top,16291 - WHITE - M,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435835,100,WHITE,Small,2/17/2021,"TEXTJOIN( - ,TRUE,A189,E189,F189)",Top,16291 - WHITE - S,10.5,,16291,#NAME?,,,
16291,Strong Shoulder Top,810065435842,100,WHITE,Large,2/17/2021,"TEXTJOIN( - ,TRUE,A190,E190,F190)",Top,16291 - WHITE - L,10.5,,16291,#NAME?,,,
16292,Strong Shoulder Top,810065435859,100,WHITE NAVY,X Small,2/17/2021,"TEXTJOIN( - ,TRUE,A196,E196,F196)",Top,16292 - WHITE NAVY - XS,10.5,,16292,#NAME?,,,
16292,Strong Shoulder Top,810065435866,100,WHITE NAVY,Small,2/17/2021,"TEXTJOIN( - ,TRUE,A197,E197,F197)",Top,16292 - WHITE NAVY - S,10.5,,16292,#NAME?,,,
16292,Strong Shoulder Top,810065435873,100,WHITE NAVY,Medium,2/17/2021,"TEXTJOIN( - ,TRUE,A198,E198,F198)",Top,16292 - WHITE NAVY - M,10.5,,16292,#NAME?,,,
16292,Strong Shoulder Top,810065435880,100,WHITE NAVY,Large,2/17/2021,"TEXTJOIN( - ,TRUE,A199,E199,F199)",Top,16292 - WHITE NAVY - L,10.5,,16292,#NAME?,,,
WO-7148,STRONG SHOULDER DRESS,810065435897,1,BLACK,X Small,2/17/2021,"TEXTJOIN( - ,TRUE,A200,E200,F200)",Dress,WO-7148 - BLACK - XS,13.5,8.21,WO-7148,#NAME?,,,
WO-7148,STRONG SHOULDER DRESS,810065435903,1,BLACK,Small,2/17/2021,"TEXTJOIN( - ,TRUE,A201,E201,F201)",Dress,WO-7148 - BLACK - S,13.5,8.21,WO-7148,#NAME?,,,
WO-7148,STRONG SHOULDER DRESS,810065435910,1,BLACK,Medium,2/17/2021,"TEXTJOIN( - ,TRUE,A202,E202,F202)",Dress,WO-7148 - BLACK - M,13.5,8.21,WO-7148,#NAME?,,,
WO-7148,STRONG SHOULDER DRESS,810065435927,1,BLACK,Large,2/17/2021,"TEXTJOIN( - ,TRUE,A203,E203,F203)",Dress,WO-7148 - BLACK - L,13.5,8.21,WO-7148,#NAME?,,,
WO-7149,STRONG SHOULDER DRESS,810065435934,999,MULTI,X Small,2/17/2021,"TEXTJOIN( - ,TRUE,A204,E204,F204)",Dress,WO-7149 - MULTI - XS,13.5,8.21,WO-7149,#NAME?,,,
WO-7149,STRONG SHOULDER DRESS,810065435941,999,MULTI,Small,2/17/2021,"TEXTJOIN( - ,TRUE,A205,E205,F205)",Dress,WO-7149 - MULTI - S,13.5,8.21,WO-7149,#NAME?,,,
WO-7149,STRONG SHOULDER DRESS,810065435958,999,MULTI,Medium,2/17/2021,"TEXTJOIN( - ,TRUE,A206,E206,F206)",Dress,WO-7149 - MULTI - M,13.5,8.21,WO-7149,#NAME?,,,
WO-7149,STRONG SHOULDER DRESS,810065435965,999,MULTI,Large,2/17/2021,"TEXTJOIN( - ,TRUE,A207,E207,F207)",Dress,WO-7149 - MULTI - L,13.5,8.21,WO-7149,#NAME?,,,
16293,ROUND NECK SHIRT,810065436214,422,DENIM / WHITE,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A208,E208,F208)",Top,16293 - DENIM / WHITE - XS,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436221,422,DENIM / WHITE,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A209,E209,F209)",Top,16293 - DENIM / WHITE - S,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436238,422,DENIM / WHITE,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A210,E210,F210)",Top,16293 - DENIM / WHITE - M,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436245,422,DENIM / WHITE,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A211,E211,F211)",Top,16293 - DENIM / WHITE - L,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436252,100,WHITE / SUN,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A212,E212,F212)",Top,16293 - WHITE / SUN - XS,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436269,100,WHITE / SUN,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A213,E213,F213)",Top,16293 - WHITE / SUN - S,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436276,100,WHITE / SUN,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A214,E214,F214)",Top,16293 - WHITE / SUN - M,14,7.44,16293,#NAME?,,,
16293,ROUND NECK SHIRT,810065436283,100,WHITE / SUN,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A215,E215,F215)",Top,16293 - WHITE / SUN - L,14,7.44,16293,#NAME?,,,
16294,SLOUCHY SHORT,810065436290,422,DENIM / WHITE,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A216,E216,F216)",Short,16294 - DENIM / WHITE - XS,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436306,422,DENIM / WHITE,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A217,E217,F217)",Short,16294 - DENIM / WHITE - S,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436313,422,DENIM / WHITE,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A218,E218,F218)",Short,16294 - DENIM / WHITE - M,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436320,422,DENIM / WHITE,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A219,E219,F219)",Short,16294 - DENIM / WHITE - L,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436337,100,WHITE / SUN,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A220,E220,F220)",Short,16294 - WHITE / SUN - XS,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436344,100,WHITE / SUN,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A221,E221,F221)",Short,16294 - WHITE / SUN - S,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436351,100,WHITE / SUN,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A222,E222,F222)",Short,16294 - WHITE / SUN - M,14,6.86,16294,#NAME?,,,
16294,SLOUCHY SHORT,810065436368,100,WHITE / SUN,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A223,E223,F223)",Short,16294 - WHITE / SUN - L,14,6.86,16294,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436375,413,NAVY,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A224,E224,F224)",Top,16295 - NAVY - XS,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436382,413,NAVY,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A225,E225,F225)",Top,16295 - NAVY - S,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436399,413,NAVY,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A226,E226,F226)",Top,16295 - NAVY - M,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436405,413,NAVY,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A227,E227,F227)",Top,16295 - NAVY - L,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436412,626,TOMATO,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A228,E228,F228)",Top,16295 - TOMATO - XS,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436429,626,TOMATO,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A229,E229,F229)",Top,16295 - TOMATO - S,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436436,626,TOMATO,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A230,E230,F230)",Top,16295 - TOMATO - M,14,7.77,16295,#NAME?,,,
16295,RIB HOODIE W DRAWSTRING,810065436443,626,TOMATO,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A231,E231,F231)",Top,16295 - TOMATO - L,14,7.77,16295,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436450,413,NAVY,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A232,E232,F232)",Short,16296 - NAVY - XS,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436467,413,NAVY,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A233,E233,F233)",Short,16296 - NAVY - S,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436474,413,NAVY,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A234,E234,F234)",Short,16296 - NAVY - M,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436481,413,NAVY,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A235,E235,F235)",Short,16296 - NAVY - L,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436498,626,TOMATO,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A236,E236,F236)",Short,16296 - TOMATO - XS,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436504,626,TOMATO,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A237,E237,F237)",Short,16296 - TOMATO - S,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436511,626,TOMATO,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A238,E238,F238)",Short,16296 - TOMATO - M,13.5,6.85,16296,#NAME?,,,
16296,RIB DRAWSTRING SHORT,810065436528,626,TOMATO,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A239,E239,F239)",Short,16296 - TOMATO - L,13.5,6.85,16296,#NAME?,,,
16297,PAPER BAG SHORT,810065436535,400,BLUE MULTI,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A240,E240,F240)",Short,16297 - BLUE MULTI - XS,16.5,8.68,16297,#NAME?,,,
16297,PAPER BAG SHORT,810065436542,400,BLUE MULTI,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A241,E241,F241)",Short,16297 - BLUE MULTI - S,16.5,8.68,16297,#NAME?,,,
16297,PAPER BAG SHORT,810065436559,400,BLUE MULTI,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A242,E242,F242)",Short,16297 - BLUE MULTI - M,16.5,8.68,16297,#NAME?,,,
16297,PAPER BAG SHORT,810065436566,400,BLUE MULTI,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A243,E243,F243)",Short,16297 - BLUE MULTI - L,16.5,8.68,16297,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436139,422,CHAMBRAY,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A244,E244,F244)",Dress,WO-7053 - CHAMBRAY - XS,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436146,422,CHAMBRAY,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A245,E245,F245)",Dress,WO-7053 - CHAMBRAY - S,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436153,422,CHAMBRAY,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A246,E246,F246)",Dress,WO-7053 - CHAMBRAY - M,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436160,422,CHAMBRAY,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A247,E247,F247)",Dress,WO-7053 - CHAMBRAY - L,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436177,1,BLACK,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A248,E248,F248)",Dress,WO-7053 - BLACK - XS,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436184,1,BLACK,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A249,E249,F249)",Dress,WO-7053 - BLACK - S,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436191,1,BLACK,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A250,E250,F250)",Dress,WO-7053 - BLACK - M,20,10.92,WO-7053,#NAME?,,,
WO-7053,CAMI FLNC DRESS,810065436207,1,BLACK,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A251,E251,F251)",Dress,WO-7053 - BLACK - L,20,10.92,WO-7053,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065435972,428,ICE BLUE,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A252,E252,F252)",Jumpsuit,WO-7079 - ICE BLUE - XS,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065435989,428,ICE BLUE,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A253,E253,F253)",Jumpsuit,WO-7079 - ICE BLUE - S,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065435996,428,ICE BLUE,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A254,E254,F254)",Jumpsuit,WO-7079 - ICE BLUE - M,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436009,428,ICE BLUE,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A255,E255,F255)",Jumpsuit,WO-7079 - ICE BLUE - L,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436016,1,BLACK,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A256,E256,F256)",Jumpsuit,WO-7079 - BLACK - XS,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436023,1,BLACK,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A257,E257,F257)",Jumpsuit,WO-7079 - BLACK - S,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436030,1,BLACK,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A258,E258,F258)",Jumpsuit,WO-7079 - BLACK - M,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436047,1,BLACK,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A259,E259,F259)",Jumpsuit,WO-7079 - BLACK - L,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436054,413,NAVY,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A260,E260,F260)",Jumpsuit,WO-7079 - NAVY - XS,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436061,413,NAVY,Small,2/18/2021,"TEXTJOIN( - ,TRUE,A261,E261,F261)",Jumpsuit,WO-7079 - NAVY - S,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436078,413,NAVY,Medium,2/18/2021,"TEXTJOIN( - ,TRUE,A262,E262,F262)",Jumpsuit,WO-7079 - NAVY - M,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436085,413,NAVY,Large,2/18/2021,"TEXTJOIN( - ,TRUE,A263,E263,F263)",Jumpsuit,WO-7079 - NAVY - L,15,8.11,WO-7079,#NAME?,,,
WO-7079,DEEPV RUF JPSUT,810065436092,456,SURF BLUE,X Small,2/18/2021,"TEXTJOIN( - ,TRUE,A264,E264,F264)",Jumpsuit,WO-7079 - SURF BLUE - XS,15,8.11,WO-7079,#NAME?,,,
